"annotation_id,""annotator"",""comment"",""created_at"",""id"",""lead_time"",""sentiment"",""updated_at"",""video_id"",""video_title"""
"721,""1"",""Tenagbil Gakpapabil Iebibaik Kamu Pikirkan Yanglan"",""2025-03-20T02:20:31.834031Z"",716,2.473,""Not Online Gambling Promotion"",""2025-03-20T02:20:31.834031Z"",""26BvH8U7PHA"",""Sedih banget.. ðŸ˜­ï¿¼"""
"722,""1"",""Sabar kak"",""2025-03-20T02:20:33.113681Z"",717,0.768,""Not Online Gambling Promotion"",""2025-03-20T02:20:33.113681Z"",""26BvH8U7PHA"",""Sedih banget.. ðŸ˜­ï¿¼"""
"723,""1"",""Bawa santai aja bro"",""2025-03-20T02:20:34.586145Z"",718,1.7029999999999998,""Not Online Gambling Promotion"",""2025-03-20T02:20:36.679478Z"",""26BvH8U7PHA"",""Sedih banget.. ðŸ˜­ï¿¼"""
"724,""1"",""Semangat kak"",""2025-03-20T02:20:40.027612Z"",719,1.593,""Not Online Gambling Promotion"",""2025-03-20T02:20:40.027612Z"",""26BvH8U7PHA"",""Sedih banget.. ðŸ˜­ï¿¼"""
"725,""1"",""Kak Wili sedih Aku udah subscribe lek Kak Wili penyelamat Dan kak Wili malaikat Aku suka nonton film kak Wili Dan kak Wili sedih"",""2025-03-20T02:20:41.766236Z"",720,1.174,""Not Online Gambling Promotion"",""2025-03-20T02:20:41.766236Z"",""26BvH8U7PHA"",""Sedih banget.. ðŸ˜­ï¿¼"""
"726,""1"",""KA percaya ko samakaka non ton Jagan sedi ya ganteng"",""2025-03-20T02:20:43.268082Z"",721,0.887,""Not Online Gambling Promotion"",""2025-03-20T02:20:43.268082Z"",""26BvH8U7PHA"",""Sedih banget.. ðŸ˜­ï¿¼"""
"727,""1"",""Maka nya gak sombong orang Willie benerann lakuin udah biar keluarga Willie aja tau gak bikin live"",""2025-03-20T02:20:44.774525Z"",722,0.946,""Not Online Gambling Promotion"",""2025-03-20T02:20:44.774525Z"",""26BvH8U7PHA"",""Sedih banget.. ðŸ˜­ï¿¼"""
"728,""1"",""Mana kasih hp udh subscribe udah follow bukti mna sedih kecewa sm kk willy boong"",""2025-03-20T02:20:46.149847Z"",723,0.848,""Not Online Gambling Promotion"",""2025-03-20T02:20:46.149847Z"",""26BvH8U7PHA"",""Sedih banget.. ðŸ˜­ï¿¼"""
"729,""1"",""Restu"",""2025-03-20T02:20:47.689928Z"",724,0.964,""Not Online Gambling Promotion"",""2025-03-20T02:20:47.689928Z"",""26BvH8U7PHA"",""Sedih banget.. ðŸ˜­ï¿¼"""
"730,""1"",""Semoga rejekinya amin"",""2025-03-20T02:20:49.043500Z"",725,0.759,""Not Online Gambling Promotion"",""2025-03-20T02:20:49.043500Z"",""26BvH8U7PHA"",""Sedih banget.. ðŸ˜­ï¿¼"""
"731,""1"",""Jangan sedih kak wilie dukung kalu kak wilie"",""2025-03-20T02:20:50.556067Z"",726,0.887,""Not Online Gambling Promotion"",""2025-03-20T02:20:50.556067Z"",""26BvH8U7PHA"",""Sedih banget.. ðŸ˜­ï¿¼"""
"732,""1"",""Kak Wili sabar ya puasa"",""2025-03-20T02:20:51.941127Z"",727,0.808,""Not Online Gambling Promotion"",""2025-03-20T02:20:51.941127Z"",""26BvH8U7PHA"",""Sedih banget.. ðŸ˜­ï¿¼"""
"733,""1"",""Kak Willy akunku YouTube diblokir Google suka ngomong kasar lo"",""2025-03-20T02:20:53.328499Z"",728,0.831,""Not Online Gambling Promotion"",""2025-03-20T02:20:53.328499Z"",""26BvH8U7PHA"",""Sedih banget.. ðŸ˜­ï¿¼"""
"734,""1"",""Tetap semangat bang bantu org"",""2025-03-20T02:20:54.562272Z"",729,0.714,""Not Online Gambling Promotion"",""2025-03-20T02:20:54.562272Z"",""26BvH8U7PHA"",""Sedih banget.. ðŸ˜­ï¿¼"""
"735,""1"",""Udah kak gak papa bilang bohong kakak udah orang"",""2025-03-20T02:20:55.890657Z"",730,0.805,""Not Online Gambling Promotion"",""2025-03-20T02:20:55.890657Z"",""26BvH8U7PHA"",""Sedih banget.. ðŸ˜­ï¿¼"""
"736,""1"",""sabar ya ka"",""2025-03-20T02:20:57.306514Z"",731,0.823,""Not Online Gambling Promotion"",""2025-03-20T02:20:57.306514Z"",""26BvH8U7PHA"",""Sedih banget.. ðŸ˜­ï¿¼"""
"737,""1"",""Aku lahir udah percaya"",""2025-03-20T02:20:58.750868Z"",732,0.874,""Not Online Gambling Promotion"",""2025-03-20T02:20:58.750868Z"",""26BvH8U7PHA"",""Sedih banget.. ðŸ˜­ï¿¼"""
"738,""1"",""Yang sabar kak wili"",""2025-03-20T02:21:00.117485Z"",733,0.812,""Not Online Gambling Promotion"",""2025-03-20T02:21:00.117485Z"",""26BvH8U7PHA"",""Sedih banget.. ðŸ˜­ï¿¼"""
"739,""1"",""Itu Yg melaporkan Pastinya"",""2025-03-20T02:21:01.636464Z"",734,0.932,""Not Online Gambling Promotion"",""2025-03-20T02:21:01.636464Z"",""26BvH8U7PHA"",""Sedih banget.. ðŸ˜­ï¿¼"""
"740,""1"",""Kamu coba pergi manado uda volow tida manado ya orang kaya ko manado ih bohong malas ikata ya orang kaya bogong"",""2025-03-20T02:21:03.524718Z"",735,1.295,""Not Online Gambling Promotion"",""2025-03-20T02:21:03.524718Z"",""26BvH8U7PHA"",""Sedih banget.. ðŸ˜­ï¿¼"""
"741,""1"",""Emang ka wili suka bantu orang kesusahan"",""2025-03-20T02:21:04.978386Z"",736,0.866,""Not Online Gambling Promotion"",""2025-03-20T02:21:04.978386Z"",""26BvH8U7PHA"",""Sedih banget.. ðŸ˜­ï¿¼"""
"742,""1"",""Sabar ya ka"",""2025-03-20T02:21:06.330381Z"",737,1.9449999999999998,""Not Online Gambling Promotion"",""2025-03-20T02:21:08.767048Z"",""26BvH8U7PHA"",""Sedih banget.. ðŸ˜­ï¿¼"""
"743,""1"",""Semangattttt yg terbaik"",""2025-03-20T02:21:10.933328Z"",738,1.016,""Not Online Gambling Promotion"",""2025-03-20T02:21:10.933328Z"",""26BvH8U7PHA"",""Sedih banget.. ðŸ˜­ï¿¼"""
"744,""1"",""Sabar"",""2025-03-20T02:21:13.798245Z"",739,2.333,""Not Online Gambling Promotion"",""2025-03-20T02:21:13.798245Z"",""26BvH8U7PHA"",""Sedih banget.. ðŸ˜­ï¿¼"""
"745,""1"",""Tiktok klarifikasi"",""2025-03-20T02:21:15.726965Z"",740,1.27,""Not Online Gambling Promotion"",""2025-03-20T02:21:15.726965Z"",""26BvH8U7PHA"",""Sedih banget.. ðŸ˜­ï¿¼"""
"746,""1"",""Sabar ya"",""2025-03-20T02:21:18.774361Z"",741,2.463,""Not Online Gambling Promotion"",""2025-03-20T02:21:18.774361Z"",""26BvH8U7PHA"",""Sedih banget.. ðŸ˜­ï¿¼"""
"747,""1"",""Wili Kamu islam nggak"",""2025-03-20T02:21:20.536338Z"",742,1.155,""Not Online Gambling Promotion"",""2025-03-20T02:21:20.536338Z"",""26BvH8U7PHA"",""Sedih banget.. ðŸ˜­ï¿¼"""
"748,""1"",""Semang ya kak"",""2025-03-20T02:21:22.423330Z"",743,1.298,""Not Online Gambling Promotion"",""2025-03-20T02:21:22.423330Z"",""26BvH8U7PHA"",""Sedih banget.. ðŸ˜­ï¿¼"""
"749,""1"",""Semangat kk kanmasi yutub"",""2025-03-20T02:21:23.948417Z"",744,1.017,""Not Online Gambling Promotion"",""2025-03-20T02:21:23.948417Z"",""26BvH8U7PHA"",""Sedih banget.. ðŸ˜­ï¿¼"""
"750,""1"",""Itu ujian allah mengetes keesokan nya lipat gandakan nya qkan kali lipat"",""2025-03-20T02:21:26.948570Z"",745,2.503,""Not Online Gambling Promotion"",""2025-03-20T02:21:26.948570Z"",""26BvH8U7PHA"",""Sedih banget.. ðŸ˜­ï¿¼"""
"751,""1"",""Kak sabar ya kak Kami menghibur kakak Kami syg kakak Karna kakak banget Selalu kak cobaan dibalik cobaan kebahagian kakak Kakak sedih ya ikutan sedihh"",""2025-03-20T02:21:30.638681Z"",746,3.083,""Not Online Gambling Promotion"",""2025-03-20T02:21:30.638681Z"",""26BvH8U7PHA"",""Sedih banget.. ðŸ˜­ï¿¼"""
"752,""1"",""Iya kak Willy berjuang tik tok udah nggak blokir deh semangat kau pilih dukung"",""2025-03-20T02:21:38.761046Z"",747,7.531,""Not Online Gambling Promotion"",""2025-03-20T02:21:38.761046Z"",""26BvH8U7PHA"",""Sedih banget.. ðŸ˜­ï¿¼"""
"753,""1"",""tta aat aya a k"",""2025-03-20T02:21:41.065309Z"",748,1.756,""Not Online Gambling Promotion"",""2025-03-20T02:21:41.065309Z"",""26BvH8U7PHA"",""Sedih banget.. ðŸ˜­ï¿¼"""
"754,""1"",""Kakb wiliy sabarya"",""2025-03-20T02:21:42.759901Z"",749,1.191,""Not Online Gambling Promotion"",""2025-03-20T02:21:42.759901Z"",""26BvH8U7PHA"",""Sedih banget.. ðŸ˜­ï¿¼"""
"755,""1"",""Ka Wili harussemangt"",""2025-03-20T02:21:44.510097Z"",750,1.133,""Not Online Gambling Promotion"",""2025-03-20T02:21:44.510097Z"",""26BvH8U7PHA"",""Sedih banget.. ðŸ˜­ï¿¼"""
"756,""1"",""Bintang 0 tiktok cuy setuju"",""2025-03-20T02:21:50.641478Z"",751,5.575,""Not Online Gambling Promotion"",""2025-03-20T02:21:50.641478Z"",""26BvH8U7PHA"",""Sedih banget.. ðŸ˜­ï¿¼"""
"757,""1"",""Smg jln kluarnya yg trbaikbuat willy"",""2025-03-20T02:21:52.576265Z"",752,1.421,""Not Online Gambling Promotion"",""2025-03-20T02:21:52.576265Z"",""26BvH8U7PHA"",""Sedih banget.. ðŸ˜­ï¿¼"""
"758,""1"",""Jujur gua kecewa core"",""2025-03-20T02:21:55.116779Z"",753,1.947,""Not Online Gambling Promotion"",""2025-03-20T02:21:55.116779Z"",""26BvH8U7PHA"",""Sedih banget.. ðŸ˜­ï¿¼"""
"759,""1"",""Aku mengalahkan mrbes"",""2025-03-20T02:21:56.719305Z"",754,1.055,""Not Online Gambling Promotion"",""2025-03-20T02:21:56.719305Z"",""26BvH8U7PHA"",""Sedih banget.. ðŸ˜­ï¿¼"""
"760,""1"",""Di youtube ka willie youtube live youtube"",""2025-03-20T02:21:58.729154Z"",755,1.48,""Not Online Gambling Promotion"",""2025-03-20T02:21:58.729154Z"",""26BvH8U7PHA"",""Sedih banget.. ðŸ˜­ï¿¼"""
"761,""1"",""Sabar bang"",""2025-03-20T02:22:01.735741Z"",756,2.386,""Not Online Gambling Promotion"",""2025-03-20T02:22:01.735741Z"",""26BvH8U7PHA"",""Sedih banget.. ðŸ˜­ï¿¼"""
"762,""1"",""Tiktok parah banget wily salim blokir"",""2025-03-20T02:22:07.048858Z"",757,4.672,""Not Online Gambling Promotion"",""2025-03-20T02:22:07.048858Z"",""26BvH8U7PHA"",""Sedih banget.. ðŸ˜­ï¿¼"""
"763,""1"",""Bukannya wilisalim kristen vidio wilisalim makan biawak"",""2025-03-20T02:22:17.440020Z"",758,9.818,""Not Online Gambling Promotion"",""2025-03-20T02:22:17.440020Z"",""26BvH8U7PHA"",""Sedih banget.. ðŸ˜­ï¿¼"""
"764,""1"",""Mampus"",""2025-03-20T02:22:20.723838Z"",759,2.683,""Not Online Gambling Promotion"",""2025-03-20T02:22:20.723838Z"",""26BvH8U7PHA"",""Sedih banget.. ðŸ˜­ï¿¼"""
"765,""1"",""Semangat bang"",""2025-03-20T02:22:22.437315Z"",760,1.122,""Not Online Gambling Promotion"",""2025-03-20T02:22:22.437315Z"",""26BvH8U7PHA"",""Sedih banget.. ðŸ˜­ï¿¼"""
"766,""1"",""Semangat"",""2025-03-20T02:22:24.019232Z"",761,1.017,""Not Online Gambling Promotion"",""2025-03-20T02:22:24.019232Z"",""26BvH8U7PHA"",""Sedih banget.. ðŸ˜­ï¿¼"""
"767,""1"",""Bohong lo"",""2025-03-20T02:22:25.674839Z"",762,2.132,""Not Online Gambling Promotion"",""2025-03-20T02:22:28.697438Z"",""26BvH8U7PHA"",""Sedih banget.. ðŸ˜­ï¿¼"""
"768,""1"",""Sabar kawili sabar manusia sabar"",""2025-03-20T02:22:34.695902Z"",763,4.092,""Not Online Gambling Promotion"",""2025-03-20T02:22:34.695902Z"",""26BvH8U7PHA"",""Sedih banget.. ðŸ˜­ï¿¼"""
"769,""1"",""Mampus haha"",""2025-03-20T02:22:37.066268Z"",764,1.871,""Not Online Gambling Promotion"",""2025-03-20T02:22:37.066268Z"",""26BvH8U7PHA"",""Sedih banget.. ðŸ˜­ï¿¼"""
"770,""1"",""Jangan"",""2025-03-20T02:22:39.084438Z"",765,1.47,""Not Online Gambling Promotion"",""2025-03-20T02:22:39.084438Z"",""26BvH8U7PHA"",""Sedih banget.. ðŸ˜­ï¿¼"""
"771,""1"",""Kakak bngt"",""2025-03-20T02:22:41.569086Z"",766,1.949,""Not Online Gambling Promotion"",""2025-03-20T02:22:41.569086Z"",""26BvH8U7PHA"",""Sedih banget.. ðŸ˜­ï¿¼"""
"772,""1"",""Bang coba sholat taubat aja Mana Tau Allah jalan lurusya doa ajadeh"",""2025-03-20T02:22:47.764447Z"",767,5.598,""Not Online Gambling Promotion"",""2025-03-20T02:22:47.764447Z"",""26BvH8U7PHA"",""Sedih banget.. ðŸ˜­ï¿¼"""
"773,""1"",""Sabar ya"",""2025-03-20T02:22:50.012301Z"",768,1.737,""Not Online Gambling Promotion"",""2025-03-20T02:22:50.012301Z"",""26BvH8U7PHA"",""Sedih banget.. ðŸ˜­ï¿¼"""
"774,""1"",""Di blokir nya kahterus ng buka lg"",""2025-03-20T02:22:54.035744Z"",769,3.452,""Not Online Gambling Promotion"",""2025-03-20T02:22:54.035744Z"",""26BvH8U7PHA"",""Sedih banget.. ðŸ˜­ï¿¼"""
"775,""1"",""Sabar ya"",""2025-03-20T02:22:55.681693Z"",770,1.066,""Not Online Gambling Promotion"",""2025-03-20T02:22:55.681693Z"",""26BvH8U7PHA"",""Sedih banget.. ðŸ˜­ï¿¼"""
"776,""1"",""Sabar ya wilisalim"",""2025-03-20T02:22:57.770605Z"",771,1.495,""Not Online Gambling Promotion"",""2025-03-20T02:22:57.770605Z"",""26BvH8U7PHA"",""Sedih banget.. ðŸ˜­ï¿¼"""
"777,""1"",""Kasihan Aku percaya kalo kak wili gak bohong liat kak wili gak bohong Aku percaya seratus persen"",""2025-03-20T02:23:01.449016Z"",772,3.174,""Not Online Gambling Promotion"",""2025-03-20T02:23:01.449016Z"",""26BvH8U7PHA"",""Sedih banget.. ðŸ˜­ï¿¼"""
"778,""1"",""Siapa bilang kak Wilie bohong kak Wilie hati ngebantu orang mampuh semoga rezekinya berlimpah"",""2025-03-20T02:23:07.693524Z"",773,5.678,""Not Online Gambling Promotion"",""2025-03-20T02:23:07.693524Z"",""26BvH8U7PHA"",""Sedih banget.. ðŸ˜­ï¿¼"""
"779,""1"",""ga pusingin tik tokkan viral dg lainyng positifsaluut dg koh"",""2025-03-20T02:23:13.698927Z"",774,5.41,""Not Online Gambling Promotion"",""2025-03-20T02:23:13.698927Z"",""26BvH8U7PHA"",""Sedih banget.. ðŸ˜­ï¿¼"""
"780,""1"",""Bangkasihkaliyabang"",""2025-03-20T02:23:18.455938Z"",775,4.256,""Not Online Gambling Promotion"",""2025-03-20T02:23:18.455938Z"",""26BvH8U7PHA"",""Sedih banget.. ðŸ˜­ï¿¼"""
"781,""1"",""Bentaraku benarkan livenya biar Willie orang dunia"",""2025-03-20T02:23:24.906639Z"",776,5.965,""Not Online Gambling Promotion"",""2025-03-20T02:23:24.906639Z"",""26BvH8U7PHA"",""Sedih banget.. ðŸ˜­ï¿¼"""
"782,""1"",""Akun Willie salim kasih kalo ga salahin balikin akun bikin error"",""2025-03-20T02:23:29.782271Z"",777,4.44,""Not Online Gambling Promotion"",""2025-03-20T02:23:29.782271Z"",""26BvH8U7PHA"",""Sedih banget.. ðŸ˜­ï¿¼"""
"783,""1"",""Sabar kksmngttiktok tolong donk org"",""2025-03-20T02:23:33.293049Z"",778,2.947,""Not Online Gambling Promotion"",""2025-03-20T02:23:33.293049Z"",""26BvH8U7PHA"",""Sedih banget.. ðŸ˜­ï¿¼"""
"784,""1"",""Tapi"",""2025-03-20T02:23:37.153079Z"",779,3.36,""Not Online Gambling Promotion"",""2025-03-20T02:23:37.153079Z"",""26BvH8U7PHA"",""Sedih banget.. ðŸ˜­ï¿¼"""
"785,""1"",""Halah ga papa kasih balikin"",""2025-03-20T02:23:41.202485Z"",780,3.476,""Not Online Gambling Promotion"",""2025-03-20T02:23:41.202485Z"",""26BvH8U7PHA"",""Sedih banget.. ðŸ˜­ï¿¼"""
"786,""1"",""UIN Salim bohong"",""2025-03-20T02:23:51.552735Z"",781,9.753,""Not Online Gambling Promotion"",""2025-03-20T02:23:51.552735Z"",""26BvH8U7PHA"",""Sedih banget.. ðŸ˜­ï¿¼"""
"787,""1"",""Y memeng iPhone udah follow bukti ya bukti ya kasih bukti ya kalo kasih iPhone gak salah ya"",""2025-03-20T02:23:57.603825Z"",782,5.334,""Not Online Gambling Promotion"",""2025-03-20T02:23:57.603825Z"",""26BvH8U7PHA"",""Sedih banget.. ðŸ˜­ï¿¼"""
"788,""1"",""Willy make shemagh pake peci"",""2025-03-20T02:23:59.944187Z"",783,1.672,""Not Online Gambling Promotion"",""2025-03-20T02:23:59.944187Z"",""26BvH8U7PHA"",""Sedih banget.. ðŸ˜­ï¿¼"""
"789,""1"",""L tiktok in the chat"",""2025-03-20T02:24:04.072748Z"",784,3.36,""Not Online Gambling Promotion"",""2025-03-20T02:24:04.072748Z"",""26BvH8U7PHA"",""Sedih banget.. ðŸ˜­ï¿¼"""
"790,""1"",""kak wili"",""2025-03-20T02:24:06.314212Z"",785,1.238,""Not Online Gambling Promotion"",""2025-03-20T02:24:06.314212Z"",""26BvH8U7PHA"",""Sedih banget.. ðŸ˜­ï¿¼"""
"791,""1"",""Kakwilisabar"",""2025-03-20T02:24:08.158229Z"",786,1.067,""Not Online Gambling Promotion"",""2025-03-20T02:24:08.158229Z"",""26BvH8U7PHA"",""Sedih banget.. ðŸ˜­ï¿¼"""
"792,""1"",""Sabar adik wilie hikmah nya"",""2025-03-20T02:24:10.159872Z"",787,1.342,""Not Online Gambling Promotion"",""2025-03-20T02:24:10.159872Z"",""26BvH8U7PHA"",""Sedih banget.. ðŸ˜­ï¿¼"""
"793,""1"",""Tiktok aneh arus ranting 00010 Tiktok stres Tiktok anj Tiktok"",""2025-03-20T02:24:14.373019Z"",788,3.578,""Not Online Gambling Promotion"",""2025-03-20T02:24:14.373019Z"",""26BvH8U7PHA"",""Sedih banget.. ðŸ˜­ï¿¼"""
"794,""1"",""Yang sabar ya bang Willie semangat ayo bang GK sedih semangat ya bang"",""2025-03-20T02:24:16.156804Z"",789,1.219,""Not Online Gambling Promotion"",""2025-03-20T02:24:16.156804Z"",""26BvH8U7PHA"",""Sedih banget.. ðŸ˜­ï¿¼"""
"795,""1"",""Tiktok gajelas kek kont mending hapus ajah riles tu namanya tiktok titok tiktok gada otak plaggaran gjls ma3n blok gitu ajah sumpah kesel bet deh sabar ya kak willy"",""2025-03-20T02:24:25.090568Z"",790,8.395,""Not Online Gambling Promotion"",""2025-03-20T02:24:25.090568Z"",""26BvH8U7PHA"",""Sedih banget.. ðŸ˜­ï¿¼"""
"796,""1"",""Kasian blokir"",""2025-03-20T02:24:26.842830Z"",791,1.132,""Not Online Gambling Promotion"",""2025-03-20T02:24:26.842830Z"",""26BvH8U7PHA"",""Sedih banget.. ðŸ˜­ï¿¼"""
"797,""1"",""Yang sabar ya bang willie Tiktok babi"",""2025-03-20T02:24:28.653862Z"",792,1.258,""Not Online Gambling Promotion"",""2025-03-20T02:24:28.653862Z"",""26BvH8U7PHA"",""Sedih banget.. ðŸ˜­ï¿¼"""
"798,""1"",""Sabarya Puasaloh"",""2025-03-20T02:24:30.043551Z"",793,0.855,""Not Online Gambling Promotion"",""2025-03-20T02:24:30.043551Z"",""26BvH8U7PHA"",""Sedih banget.. ðŸ˜­ï¿¼"""
"799,""1"",""Sabar ya ka wilie"",""2025-03-20T02:24:31.650812Z"",794,1.018,""Not Online Gambling Promotion"",""2025-03-20T02:24:31.650812Z"",""26BvH8U7PHA"",""Sedih banget.. ðŸ˜­ï¿¼"""
"800,""1"",""Aku like semoga umur ya amin"",""2025-03-20T02:24:33.044592Z"",795,0.798,""Not Online Gambling Promotion"",""2025-03-20T02:24:33.044592Z"",""26BvH8U7PHA"",""Sedih banget.. ðŸ˜­ï¿¼"""
"801,""1"",""Yang sabar ya kak wieli Orang"",""2025-03-20T02:24:34.528126Z"",796,0.956,""Not Online Gambling Promotion"",""2025-03-20T02:24:34.528126Z"",""26BvH8U7PHA"",""Sedih banget.. ðŸ˜­ï¿¼"""
"802,""1"",""itukan mesjid kota berlian tinggal situ"",""2025-03-20T02:24:37.656101Z"",797,2.469,""Not Online Gambling Promotion"",""2025-03-20T02:24:37.656101Z"",""26BvH8U7PHA"",""Sedih banget.. ðŸ˜­ï¿¼"""
"803,""1"",""Semangat kak wil pantang menyerah semangat"",""2025-03-20T02:24:39.933201Z"",798,1.674,""Not Online Gambling Promotion"",""2025-03-20T02:24:39.933201Z"",""26BvH8U7PHA"",""Sedih banget.. ðŸ˜­ï¿¼"""
"804,""1"",""Yang sabar ya kak wille salim Mungkin tiktok tu bodoh kak wille nggak boong"",""2025-03-20T02:24:42.759917Z"",799,2.23,""Not Online Gambling Promotion"",""2025-03-20T02:24:42.759917Z"",""26BvH8U7PHA"",""Sedih banget.. ðŸ˜­ï¿¼"""
"805,""1"",""Tiktoknya jahat bgt sumpahkak eillie sampek nangisyg sabar ya kak williesemoga aja pihaj tiktok nge lihat video kak willie yg iniaamiinnn"",""2025-03-20T02:24:46.499615Z"",800,3.196,""Not Online Gambling Promotion"",""2025-03-20T02:24:46.499615Z"",""26BvH8U7PHA"",""Sedih banget.. ðŸ˜­ï¿¼"""
